user_id,subscription_id,active_days,courses_seen,materials_seen,favorite_category
349,669f1f7c-aed0-4dd8-aed3-4fcdd0915fef,15,3,26,Computer Science
350,65ab78b3-9287-46cd-9d30-8a01c8541bab,6,1,3,Marketing
351,9407e340-0047-482d-a9cf-bc6eb7701058,5,1,4,Computer Science
352,9759d9d5-267b-489c-85e4-83fd2204679e,10,2,25,Computer Science
353,848cbff4-96d4-459b-a0b9-38571b0c2052,7,1,17,English
354,cafd663d-e646-462f-8f57-210249ec432f,5,1,18,Computer Science
355,60debaf9-1976-44a9-929c-bb4170ad88e9,4,1,7,Computer Science
356,77ac966d-34dd-4130-aa33-6969997ce654,4,1,8,Marketing
357,c1b33901-f8fa-46c5-8221-6f2bd985184f,7,1,17,Computer Science
358,461d8293-14b9-48d3-b7b1-feb1bb9f40c8,9,2,16,English
359,9e703069-d015-4c01-a378-c8545a9262c1,6,1,4,English
360,fe8dc682-9554-426c-93af-c2838793abc5,13,3,34,English
361,34c219cd-fe9a-4798-a928-160b20d03950,4,1,5,Computer Science
362,a70aa027-8c70-491e-86b5-8cd2824a067d,7,1,14,Computer Science
363,dd5e690c-ef62-479d-9a58-18e2d138adb0,8,2,26,Marketing
364,e20c490e-66d7-4ee2-ad25-45867a9cbdbd,7,1,16,English
365,08ab097b-5ab8-483c-a5c2-3619a81a43f4,8,2,13,Marketing
,90fea8ad-0ff8-404f-a00b-b3c6eb38d240,14,3,26,Computer Science
367,8cb14de2-930f-4e3c-95fc-38b7041ca166,6,1,6,Marketing
368,03972606-2659-48a1-b207-0ebee2ad7e37,8,2,18,English
369,a8754e94-4f8f-4b1a-bcf4-b1548c7fee86,12,2,19,Computer Science
370,9c97a732-ef8b-4032-af3f-b2b39a811306,8,2,17,English
371,a5fb6aa8-05c9-4740-8525-d306cd32fcfb,8,2,13,Computer Science
372,aba39cf0-97c8-4451-9317-6af5596a79cf,8,2,18,English
373,7ce3b75a-8606-45fe-8e41-f16bab0778b3,10,2,27,English
374,667d1602-9342-4221-9b66-0ab9bda8348f,7,1,4,English
375,51968333-9d66-40bb-8334-a0f5a481bbbc,3,1,12,Marketing
376,6ac790ca-d635-4e02-86a1-d1819922d4e7,11,2,19,Computer Science
377,94f45475-aa40-47a2-9307-a83ddd5adbf6,6,1,12,Marketing
378,d04670e3-522e-422a-8a4b-f0c0d4ff6e3a,8,2,13,Marketing
379,429eb60e-7b53-4166-bd62-a56d289b67d7,12,2,22,Computer Science
380,0536ca6e-3330-4dde-be3c-46cd662292f6,3,1,18,Marketing
,6ebc1eeb-e3b4-4460-87d7-76d9eecae85f,10,2,28,English
382,4e644633-c780-4b7c-8bb7-370e9959749b,11,2,28,Computer Science
383,b5787720-9d4d-449f-bcb0-3a15222edf84,14,3,26,Computer Science
384,56f0f7ef-be58-4e4a-8dc0-162ba34cd3d6,7,1,13,Marketing
385,e90fdc35-9fc1-4a57-bc20-e59735867e62,14,3,33,Marketing
386,dc50292a-ef81-4dae-a718-720785280cb4,8,2,12,Marketing
387,19659546-2c7e-4384-bc2d-277ed9a22926,9,2,22,Marketing
388,fdb52de8-1c95-4cfc-aa57-5314ac3392de,9,2,17,Computer Science
389,c936a7ee-7884-4ed7-ab35-3b6ab6ee8484,9,2,13,Marketing
390,04f1f324-1d05-4cf6-934e-41e15da75222,5,1,9,Computer Science
391,a173971f-c928-4780-883c-a9490b3f8a76,9,2,12,English
392,f0fc7dbd-8d69-4811-8bef-0d29e3cbb2df,4,1,7,English
393,6526ad90-04a9-4f9a-80f3-011c2716d495,7,1,17,Marketing
394,d677f869-c71c-4a48-a57b-4797a31cf03c,15,3,30,Computer Science
395,628ff18f-756b-4ba2-aac1-a3eba1a64bf1,7,1,7,English
396,f1370d66-88cc-4322-b565-59f6e7ea225f,9,2,27,Computer Science
397,25608a21-1c43-4f54-b334-8c20ed46c084,3,1,5,Computer Science
398,744661f5-2a72-4a03-b60f-751496bb5c83,18,4,36,Computer Science
399,4620fa3b-f91e-4fb4-9686-00f5a6065e76,6,1,2,English
400,3a6aceec-ed4d-4ccc-959d-e89f00a3a987,12,2,23,Computer Science
401,0507eb83-24b7-47e4-8dce-941cce6d0a52,9,2,24,English
402,19aafe99-0013-49ef-8dbb-23ffafc6e002,12,2,17,Marketing
403,6cd9e14e-cc8e-4f83-a016-07fa7363ba54,8,2,22,Computer Science
404,7bbef589-21cd-4906-adff-13ebbd16b5e5,9,2,19,Computer Science
405,36da80ec-4e6c-4822-97cd-fa6916b95c71,18,4,37,Computer Science
406,16190c2e-c211-48ae-944e-4f3d6859fe9b,6,1,2,English
407,efb51ef7-18bd-409a-9b8c-66d5a1dfa6cd,9,2,13,English
408,8a2087a4-880d-4cc9-908e-ed90b01b4cb2,18,4,38,Marketing
409,89bff26e-8541-4e18-8cfd-0b0b74f121e5,6,1,4,Marketing
410,0bb59607-6e23-4ad7-af9c-dbee0d9066ee,6,1,18,Marketing
411,ce55d93a-5b74-4771-83b7-22c822959b3d,9,2,12,Marketing
412,0bde2bac-45e2-4419-bd2a-944cc9b126f2,7,1,4,Computer Science
413,14ec6dee-8194-4668-8fe2-eb53de7f8c0d,5,1,13,English
414,418f8259-7dd9-4861-b7f0-6ebef3b794d7,6,1,7,Marketing
415,1e0d668f-edda-4c6c-834b-0d2fcc8bbe4a,5,1,6,English
416,eca67676-b59d-40b3-bd90-75434a327db6,12,2,13,Marketing
417,0a105323-cf6f-4e01-b38a-80ed849cd1a2,4,1,14,English
418,dd1966ed-e790-4532-a80f-032ae4618711,11,2,23,Computer Science
419,c77519e0-69e1-40a8-8425-de06fb05f23f,3,1,17,English
420,7a5980ca-288b-4e08-ac93-969d0421e723,19,4,33,Marketing
421,d645b8d7-3536-4234-ab44-65e3c2f628a6,7,1,8,English
422,3d793bbf-bafd-445c-bdf3-26696fe52b85,7,1,3,Computer Science
423,4674ce58-16ea-4af8-84ba-d6a0e82b036f,7,1,17,English
424,00f85695-ec65-4a4e-9b4c-8368dde6d931,8,2,12,Marketing
425,d36211bb-f7d5-414a-8c4b-81bc58f6d06b,9,2,14,Computer Science
426,fb0b7ce5-454c-4c09-9495-1beed2c9b937,5,1,6,Computer Science
427,eba7c464-af47-4d9a-8a09-752b862e22d5,9,2,26,English
428,dd4d1d03-f1bb-4ca3-8ff1-2be886315226,15,3,31,Computer Science
429,6fde14f1-aed0-403a-90a3-864edb0b14c0,7,1,16,Computer Science
430,97c96469-36e8-46fd-b166-478cb1e6d4b1,8,2,17,Marketing
431,fc7cc937-3203-478d-b112-530abad02ac0,5,1,13,Computer Science
432,f4453f62-8c43-4298-9519-c1ac6ac25233,17,3,30,Computer Science
433,765d402d-f789-4864-abbb-20905106f3b9,11,2,19,English
434,3fed16ea-2756-408a-80f3-609776bdb8ff,8,2,28,English
435,3590091d-ec02-406e-8506-649d6d64558c,11,2,21,Computer Science
436,c6c78131-11a8-4e2b-b4e5-b3acfd7a712b,12,2,12,Computer Science
437,37f696ed-e910-4886-aa65-e082528bf6d3,15,3,31,English
,6af1d5b2-db2b-41b3-8625-04938a8eeb01,9,2,12,Computer Science
439,853ad509-4d3e-488b-a0ff-aecbf1379734,9,2,12,Marketing
440,bb0fdbaf-2317-43ec-b613-a8ce48db2c2d,16,3,24,Computer Science
441,27317a75-1cb8-4950-8ba9-1068ae651768,12,2,16,Computer Science
442,221463b8-4fc0-4129-a451-5ee1eae7a35b,8,2,13,English
443,d706ba28-7fbd-4aed-8052-8ff41ebc7cc7,7,1,8,English
444,408c271b-4915-411b-868d-92586b43f362,12,2,14,Marketing
445,fd64a4dd-3e75-41b4-abfa-5ac24c11330b,12,2,23,Computer Science
446,1ff74087-d8f9-437e-9b7f-5163831242d2,7,1,15,Computer Science
447,2816cc64-4e49-4735-a776-8c160fec8a07,7,1,13,Computer Science
448,ad2bbcc4-1132-44d2-b48b-2498d30fc27b,7,1,11,English
449,93c1b1d1-6057-422f-a800-a17c12a4eea0,7,1,15,English
450,4e1ed234-3e30-4158-a618-6dcb7d689dc7,10,2,26,Marketing
451,8fa82f01-14f8-4e59-911a-5867ef3f76d5,5,1,12,Marketing
,752af2ee-d8e3-4c4d-bcd9-b2fc16f601fa,8,2,14,Computer Science
453,7420f29d-b6e6-471a-8564-e076fa93c400,14,3,32,Computer Science
454,6f03fa95-fb60-4b01-bd01-e66fea0dd643,4,1,15,Marketing
455,04acc819-0430-4358-b72c-a8dbdd57fb81,11,2,15,Computer Science
456,8acbdb20-c51f-4f53-89c6-6b74fd1e486f,7,1,10,Computer Science
457,ef309e28-2a3f-405f-9c19-223f3241e3e2,3,1,2,English
458,5b4c477a-8391-4a83-b083-3d4074eb4eae,14,3,28,Marketing
459,cb7da2b4-9fc3-424c-82e3-bc65078835b3,6,1,14,Marketing
460,b9955ea6-5140-420a-91f6-1ba0a237fac1,4,1,8,Marketing
461,57b4f4eb-4211-4aca-b610-537e2a62461a,19,4,46,Computer Science
462,3bf55568-f476-4a07-8255-53a3d263b487,19,4,48,Computer Science
463,4ade9024-7bf5-4d6a-b1fa-5b7120d72f94,8,2,20,English
464,1e73532d-0852-47d3-8548-2a01251072c3,2,0,1,Computer Science
465,ec41040c-784d-47a9-9ebe-950f8e4e9e59,3,1,11,Marketing
466,c3e92102-e4f1-473e-97c7-69b0e5540307,15,3,28,Computer Science
467,2175533c-f06e-43ce-92bc-a3ff01711a57,16,3,29,Computer Science
468,959960b8-c5ea-4f4b-854e-e81cd10967ab,6,1,8,Computer Science
469,99529241-536d-4fca-a25b-880db3dd71a7,8,2,22,English
470,f34359ab-6f7e-47d7-a99f-cef245f4a4a5,12,2,22,Computer Science
471,8a51b6bc-210e-4c23-9f17-121bdd018b91,10,2,28,English
472,2b4b7470-6e65-476b-89cb-1b01ef74538b,10,2,24,Computer Science
473,d6f14183-d717-489e-9462-be6b105d9166,5,1,18,English
474,e81c51fa-ec52-4bf7-9107-4056d9064f3e,5,1,8,Marketing
475,d1f0cf03-6070-4c90-bf90-2eef25e348ee,4,1,11,Computer Science
476,23dabf1b-4ebb-45fc-890f-170d26fe8642,8,2,18,Marketing
477,1c07af92-d405-48aa-b4af-89862391432f,9,2,19,Marketing
478,88307e49-a0ea-4938-bb68-aab32d560d9f,8,2,20,Marketing
479,43fcd5b6-4f9e-4b17-b399-9eb76b9376c0,11,2,20,Computer Science
480,442b7a07-27a4-4b40-91d7-485aca0dda29,3,1,4,Marketing
481,5f08c468-b959-4795-a2f9-93e3ad140b5f,4,1,6,English
,a43cf133-76bb-4872-8b40-7bba6d4c4bff,2,0,1,English
483,51038a63-38e2-4b96-a241-6c30b5d80c99,10,2,20,Computer Science
484,a928aa7b-6f26-4059-8309-0b8b1967f8ba,12,2,12,Computer Science
485,f30791e5-ac13-4e03-a01c-3bec60f52b76,17,3,30,Computer Science
486,5cae81aa-7a9f-46d4-b72e-58b45561a4a6,11,2,27,Computer Science
487,bf7c7a42-1d47-4f59-a5cf-508a3cd5d06d,5,1,3,Marketing
488,582a2ec1-237c-4e70-8681-403839bb13ec,7,1,5,English
489,e5b9acf2-7e3f-44b4-bf93-b3bb16d53cce,5,1,5,Marketing
490,69c38a31-2033-40bd-a703-d68a97dfa24a,6,1,3,English
491,0b748822-c105-4bd0-8001-085a7d3ef6ab,5,1,15,Computer Science
492,befe1339-9cab-46fe-b68e-d85f1005c86c,14,3,33,Computer Science
493,464d7ad9-d120-4fb4-8d35-55b20775a46c,8,2,19,Marketing
494,b9181d24-b090-45b5-8fe1-4fe8c2706440,4,1,4,Marketing
495,461be132-6549-46c3-aede-c2110d97a326,8,2,12,English
496,4192c8e1-7b1e-4c13-ae4f-84cb76d5e664,11,2,23,Computer Science
497,d606fd7f-e871-4db2-8f12-07098328c651,6,1,12,English
498,6950de87-c134-4151-a187-24d133ae2df1,7,1,9,Computer Science
499,7d18adb1-e553-497e-a6fe-a846aaa760fc,10,2,15,Computer Science
500,dd754214-6694-4c3a-93a0-5a6258440c7e,17,3,25,Computer Science
501,a225d92b-a940-40fa-af7b-5f86bcd5b90a,3,1,2,Marketing
502,05522dac-5df3-48c1-b9ee-5d73e5438d0d,11,2,15,Computer Science
503,9d1364b6-9b23-4cd0-9f36-54eaab37a47c,6,1,5,English
504,61a2debc-3fa7-44b3-b7dc-1c6c800e02a7,9,2,21,English
505,216e4e44-0680-4183-b7fc-021e666e8e5d,9,2,16,Marketing
506,737c34c9-00a8-41a7-a595-5369c2ab8c30,8,2,18,Computer Science
507,45720e09-a722-4e52-bb84-192ba842b013,12,2,27,Computer Science
508,465402da-37f1-4a9f-819a-564938f10a5f,8,2,26,Computer Science
509,cfef61bc-97b4-45ab-ad67-c5f2d306e83e,4,1,11,Computer Science
510,f194ff0d-003e-455b-9ca5-aa9cf7bdad22,11,2,22,English
511,9781a9f1-59bd-47dd-bc46-beb2281ced5b,4,1,8,Marketing
512,200034f6-0921-4f39-b8b2-16f2268c7c01,11,2,27,Computer Science
513,364d7c36-c089-4446-bd8c-81cabf337491,9,2,20,Computer Science
514,f7b4b842-ab13-43aa-b8eb-ca1dc87b5e80,9,2,25,English
515,03f3d9fd-44c6-436b-871f-13eb36775c38,9,2,15,Marketing
516,fcc97985-4e19-473d-a775-4bbdd38c630a,4,1,4,Computer Science
517,d039a772-96ce-4707-9255-ae19c07001a1,4,1,15,Marketing
518,42a0a1c8-0725-4834-9343-d31f763dc00a,9,2,22,Computer Science
519,b1fd1ed3-e00b-4d33-aecb-6683b4767411,18,4,32,Computer Science
520,96f31642-53e1-4fed-b36b-5926948401c0,4,1,11,Computer Science
521,f199d46b-b3b0-49b5-b878-7810b7acbc05,6,1,15,Marketing
522,1cf58056-1a7f-4e03-ab22-cba315282308,10,2,24,Computer Science
523,0e954aa9-85da-4669-9a3e-6d7b649cc6cb,5,1,3,Computer Science
524,a2a8d9cf-f756-4d05-8507-a3cfd3fdd239,11,2,13,Computer Science
525,b87b5554-e304-4a52-811c-9b03529957d4,5,1,2,Marketing
526,3c254583-6e73-4f0b-8d2e-c9b266f4ddd1,8,2,13,Computer Science
527,480bdc59-dd53-4644-8749-4f0ac7f3c8c7,4,1,6,Computer Science
528,e523e4a7-5224-4fad-ae2d-8ab3789565aa,11,2,13,Computer Science
529,4f3d0745-86d8-43a5-990c-8807c12831cd,13,3,22,Computer Science
530,a0cc684b-00e0-4689-b8bd-d9054b539797,11,2,22,Computer Science
531,20a33929-6932-4f9a-8b19-b1543ab93ea5,7,1,4,English
532,ab4e2e37-43fa-4735-94ae-f0e9db7732cb,12,2,24,Computer Science
533,d7fa67be-b52f-474b-a6f5-b5f6bf1be9f6,7,1,5,Computer Science
534,a0321137-29c0-4c1a-beaa-a111efe18fb5,4,1,11,English
535,0efaa2ec-35f7-4a2c-8602-2e9286f138c6,3,1,2,Marketing
536,f866334c-b785-45f9-ae7a-5f67e04a2b2b,14,3,33,Computer Science
537,c61e7cf2-9874-4eb2-b7ca-a514c83a59fe,8,2,23,Computer Science
538,b625a22b-4c5a-42e9-9e96-362812ca7dde,6,1,17,English
539,72c2f4d4-76df-4534-8834-3f37ee9bc959,15,3,24,Computer Science
540,06fb7355-fc1f-44cd-94c3-5d70b7fd2f32,10,2,21,Computer Science
541,50164c31-4a52-4c1e-89a5-feea83d9b679,8,2,20,English
,6de421e9-8b68-4d61-92b2-330c4635928f,12,2,20,English
543,df1a40f7-e461-43d6-a96e-a2a5892fd64e,9,2,19,English
544,23a4f97d-568f-483c-9cb4-43c0865eb4ee,6,1,16,Marketing
545,fe5101c3-0971-4886-b0fc-c22222728817,10,2,26,Computer Science
546,3f59953e-506a-49c3-b46d-4372677f1ed0,7,1,12,Marketing
547,22f7d846-f01f-466e-9f70-e04195e9135a,9,2,19,Computer Science
548,01a723e5-0462-4ba6-994c-45ee93972a9f,5,1,8,Marketing
549,653a190b-9ce1-4592-81e1-6af45ce0c71d,5,1,17,Computer Science
550,8698f5ff-ef66-4e20-b552-2fe6e73af015,5,1,15,English
551,d9c1d2a1-8f7b-4863-8db9-5583de602eac,8,2,19,Marketing
552,74e1ce43-28c7-4f99-8403-ca59f08a9b5a,10,2,22,Computer Science
553,76fe2ef2-2a1e-4ffe-a694-f65383dcde99,5,1,9,Computer Science
554,075046f5-8619-4b43-9a22-59e0a8757212,5,1,18,English
555,6aaa18a1-5989-4ee1-8457-443081417b4a,11,2,18,Computer Science
556,9e58f15d-5447-4f14-971f-aeab43361bc8,5,1,18,Computer Science
557,97e08afe-5b34-4665-81ca-1f8005b65590,7,1,6,English
558,91636243-d5b9-413c-b90c-fd953902ee10,11,2,20,Computer Science
559,212ee3aa-7700-4004-b73e-8c220495c55b,3,1,8,English
560,1fb2092e-aea8-4122-b6d0-62565be911de,9,2,16,English
561,b3c49d78-8229-4473-bd97-95a3dfeb7065,7,1,9,Computer Science
562,2b0588cf-da58-4c5d-8965-23a61e002cf6,8,2,23,Marketing
563,447dc30f-6eea-45a1-9bd3-f9639d0668d6,6,1,12,English
564,c6afbfe4-ab43-4e13-b07e-2c606782e37a,9,2,27,English
565,86397a7d-6dbc-4529-8353-e8133bebe9cf,12,2,15,Marketing
566,e874d255-2cfa-4ec5-a1df-08177a1e4521,13,3,37,Computer Science
567,a326b513-89e5-4d86-97a5-296b6878cab0,18,4,41,English
568,9dfa3edc-5d27-4e7c-87dc-e2b57da75780,15,3,26,Computer Science
569,71994aef-be41-424c-a55d-4b29a1996c2d,6,1,2,Marketing
570,78033963-d26e-40a3-8838-d82134bb37ef,3,1,18,Marketing
571,5127ebb8-82ab-4483-88b5-910793e11b61,5,1,14,English
572,1cd329df-8a6f-48f5-b40f-44b36e94355a,4,1,6,Computer Science
573,96ed3e0b-d9b8-41ca-bccf-34ac164b3835,9,2,15,Computer Science
574,c2f036c6-d9c5-4518-a669-a8c5abc87caa,5,1,8,Computer Science
575,97997276-869a-4cd1-827c-6d436a3a5306,7,1,7,Marketing
576,1eb6dec8-52fe-4c3d-b786-2a459e930540,13,3,27,Computer Science
577,68c4dba8-05b2-45b1-b0f4-bcd40a972c40,4,1,13,English
578,46a6d219-9392-4b90-bc9c-5fcfc5816bed,9,2,15,Computer Science
579,4bd5aa3d-85dc-48be-b4f8-9a83322102ed,11,2,13,Computer Science
580,cae4779d-270e-4613-849d-235347439170,10,2,13,Computer Science
581,d8fef2cf-39c9-4566-8bdb-51b982fb4ae7,7,1,11,Computer Science
,cd26a30a-eba0-4c38-aad4-120b66abd802,5,1,7,Marketing
583,d31cc9e0-f8f2-4ff9-a728-56b8271220a9,8,2,21,English
584,1bd0ecfa-72ab-43d9-ac3f-333939bed9bd,16,3,32,Computer Science
585,b0ceb499-a407-42ed-8d90-b14e2c9552ae,8,2,28,Computer Science
586,70a15318-4f32-4602-9648-4eabf300f22e,13,3,32,Computer Science
587,1a221202-ee5d-4db2-b752-27a38a7076d8,1,0,1,Computer Science
588,69efc4d8-07d5-4d0d-9093-c936f64aa1bc,4,1,3,Marketing
589,a56969c2-1f99-4416-a8c8-dbf39b2bb6fe,1,0,1,English
590,c76cb7bc-8085-4fe0-abcc-94d54febd26d,5,1,4,English
591,895cf41e-cd71-4152-9185-237502133498,6,1,8,English
592,21340345-6209-4190-b831-343d947ff007,5,1,16,Marketing
593,adb74ccc-933b-4013-a1e2-34c8cab942d3,11,2,19,Computer Science
594,8feff36b-5315-4fb7-b6f2-07a630947ace,15,3,35,English
595,6ab786d6-dac6-47b9-8c46-960c637cef28,10,2,26,Computer Science
596,a2e9a84f-1df4-4caf-92d6-29e276dd92a8,10,2,17,Computer Science
597,64efee8c-fe57-48e2-94ab-691619f82ab6,5,1,14,English
598,04ee32c4-7c13-4fee-9601-a36f392fe93b,9,2,12,Computer Science
599,3bdfb7e2-0772-41b1-9bf6-5b47a996ef7c,6,1,14,Computer Science
600,d390c513-5758-457b-a2a6-f6485264195a,9,2,19,Marketing
601,bd2e9b4b-4192-487b-ac30-9c8ed443a9aa,9,2,20,English
602,b109c7fa-e3e9-4cd9-b582-00536be60a3a,10,2,17,Computer Science
603,8a7d16aa-ca65-4648-9780-8ee3538195e5,8,2,28,English
604,07e75ac7-7f2c-403e-9dcc-5d9c91c323b0,4,1,18,Computer Science
605,5dc65613-3c77-4e41-bbb7-15ce7dfc8935,13,3,35,Computer Science
606,9becd864-61e9-4426-96ee-0d7b7f73b37f,6,1,18,English
607,ccca19e5-63b9-474b-b8ce-8af0265d3d75,6,1,5,English
608,0440723a-0ad7-48b6-9812-108aeb102f05,6,1,6,Computer Science
609,f4d0053a-df71-4364-b556-c56c82d0faba,8,2,21,Computer Science
610,a6c6779d-4d45-40bf-9a25-2015ac7741bc,8,2,12,Computer Science
,815608db-cde7-4908-8c04-05eec6984046,9,2,22,Marketing
612,7b60bee4-ee9e-44ac-833e-370fb0a0f186,5,1,9,English
613,096e9a6c-a14e-4023-9bce-f59e2e90835d,14,3,33,Computer Science
614,864d3ae2-b2e1-4663-87bf-35b47103f302,8,2,18,Marketing
615,8f3f1f97-2aad-4c45-b7e5-86759af23644,18,4,45,Computer Science
616,61adccc7-7a94-4de5-a06b-3f3a926aefd9,11,2,21,Computer Science
617,252fab1b-4919-4d87-bf5c-bcb16fbe77f0,13,3,29,Computer Science
618,9b5c0378-9a01-4f83-b661-032543778349,5,1,12,Marketing
619,de6ad147-f139-4e80-a268-d3139651562c,8,2,20,Marketing
620,3fe80e4c-6367-4998-aca5-5358b0b66f9a,5,1,16,Marketing
621,1d07e9dd-cc88-47e3-888c-33f4d626a1ef,7,1,16,Marketing
622,966306b2-0af9-4db1-969e-8c60f6ada645,11,2,18,Computer Science
623,6bc43beb-6e53-4365-ac7a-2c4fe7ad0623,2,0,1,Computer Science
624,0a57b0d4-3e18-407a-9429-ace4ae76cf31,8,2,15,English
625,2777637a-4de6-4591-ae08-3636adaac9ec,8,2,27,Marketing
626,31aa29ca-adf4-4389-9c74-04c5780f9b77,4,1,14,English
627,a20c36b1-d69c-4599-9771-abd427d9c1ff,4,1,6,Marketing
628,9f86bfe6-21f7-4514-8370-1b450311b6de,4,1,6,English
629,490f6e9b-fcee-460f-9e2a-5f891d5fa2d7,14,3,29,English
630,8fd4b0e6-ff43-4997-83d6-aaa9551e7c5a,6,1,4,English
631,52ca4784-f6f8-4ef2-a6ec-319426660dca,8,2,24,Computer Science
632,9db625e5-1b62-46b7-a12b-129426328f77,13,3,38,Computer Science
633,10c41931-34ec-419e-b521-be967950c2e6,5,1,16,English
634,51442487-77df-430c-8780-08751a78c403,9,2,25,Computer Science
635,9e65f529-4970-4308-bafb-89b27bfb6e37,8,2,12,Computer Science
636,5b8582cc-134b-48dc-9a36-8e50e747ccf2,10,2,25,Computer Science
637,227c6390-f8bf-4f17-84d8-5ac7d9497981,5,1,7,Marketing
638,23b1553a-e548-49f5-918e-fdd080290f70,9,2,28,English
639,7f7bd102-a055-4f87-8638-640925dc8b99,12,2,12,Computer Science
640,7b9c2050-7b23-4afe-bbdf-36fa44b68bbb,10,2,27,Computer Science
641,a178d4aa-b667-4d4c-a6d4-00ccec517a17,9,2,13,Marketing
642,045c7455-8f19-406c-81a6-6b7c14551509,15,3,28,Computer Science
643,a75f93d2-63bd-4d18-8e03-ba4af11197c1,10,2,15,Computer Science
644,b4e98420-184a-4b74-9d0d-3eb8e9a1219a,10,2,18,Computer Science
645,08d6c9d6-92b9-408a-9b14-7360a9ad2496,14,3,31,Computer Science
646,15ffc91a-4f30-4b34-aab1-4c0d332ca766,5,1,10,English
647,113aef24-cb99-4c3e-acb6-702d531dff05,9,2,13,Marketing
648,40568edc-6447-45d2-8526-a3e47ad0d317,7,1,8,Computer Science
649,72a473ba-e148-467f-ba8e-5f4f3cde83b9,10,2,19,Computer Science
650,4930510f-d773-434c-86e2-d0a40b049479,4,1,17,Marketing
651,ec00655f-def8-473d-96af-6551efc1d9f0,10,2,28,Marketing
652,3e15f717-b372-48ec-8863-c233c8cf2c82,5,1,3,Marketing
653,6ceb63ff-0025-4903-8c9d-faa240fe3e4e,8,2,22,Computer Science
654,b6fb5aa4-7484-4976-b8c0-dcc910ded253,11,2,13,Marketing
655,a2780c39-aa27-4dcd-a7cd-04c5f3654bc3,15,3,31,Computer Science
656,5e73fc80-b76d-4e2a-845d-8e759c44456e,7,1,10,English
657,33577f01-9555-41ba-b53d-ad7e2a108700,5,1,17,Marketing
658,50641a8b-01a6-4b5c-9bfc-947eaec020ff,12,2,25,English
659,f4a05136-edf3-48f4-9049-0c745b4786f8,9,2,24,Computer Science
660,8f2d1e68-cebe-44b9-8cc7-4384369507e2,2,0,1,Computer Science
661,827f4c18-9795-4814-84ab-53472e181ed9,9,2,14,English
662,023f14a4-383f-4ee6-951a-cd9ceef161d0,17,3,38,Computer Science
663,e07db60c-fe55-4ea9-af2b-f592cbc3841c,4,1,11,Computer Science
664,33d3bfc3-91b9-46de-8611-f550d95d450a,8,2,23,Marketing
665,e10f3b6b-ae7e-4056-945c-deb73b73efc7,6,1,17,Marketing
666,cc4c7f1c-f622-4c32-aef3-48aedb9ca80d,4,1,7,English
667,4029e6f2-ea38-46ea-a858-20e89f51e410,13,3,38,Computer Science
668,13b601ad-8221-4bfd-b851-2e9d04aa2e2a,7,1,6,English
669,2cd5c54a-a5e0-4d9f-86d3-f58d546db086,5,1,13,Marketing
670,211ed3de-c4f5-421d-a893-1a2a8b521a6a,4,1,4,Computer Science
671,dd04540d-1e89-455a-a6e1-8b87ecb18761,13,3,33,English
672,e3e8736e-5db1-40e6-9ac5-3ec295d8f283,9,2,26,English
673,4a24045d-a494-4937-b866-19039ac5309e,10,2,26,Computer Science
674,7ed7e1a7-e45f-4bf7-8133-037ab7b3f1e4,8,2,23,Marketing
675,4b3b6b46-0d9b-469f-b42f-279974151c29,10,2,28,Computer Science
676,2ba6ad60-36e6-4f1b-8f71-4c9142700ceb,7,1,4,Computer Science
677,5efa8079-dd0f-43b3-a714-7b21835f9768,13,3,31,Computer Science
678,ebe0b7e0-a905-4fa8-babf-5e69fe6acb71,9,2,22,English
679,1912fb6f-5aa5-454c-bfe9-aeba7526fc74,8,2,21,Computer Science
680,796e07ce-f626-4828-8874-a68444b723f2,14,3,28,Computer Science
681,ea7e7666-b2b8-43ca-94f6-bf48461b7183,7,1,16,Computer Science
682,cb8ff283-3c0f-4061-868d-55897b9e9726,20,4,47,English
683,4e7ff2d8-4941-441d-816e-e16efd696aa7,6,1,15,Computer Science
684,d1e4c360-86d1-4df8-b302-952566430b04,9,2,19,English
685,c40e26e2-16ff-4234-b8e7-ee99b742a522,8,2,21,English
686,3f8d0b72-e9ea-4fd7-8c05-08649e0cc495,5,1,11,Computer Science
687,a2877e30-cf82-4d7a-91a8-180f8e91c1f8,4,1,12,Computer Science
688,eb035323-0ed4-4bf1-944a-18325de4d87e,6,1,3,Computer Science
689,9d9910b2-0444-4ff0-bde0-cf5edfbc169d,11,2,17,Computer Science
690,e7462b71-ae03-46dd-8bf3-58a54a2d2f81,6,1,3,Marketing
691,be4a3a87-9c4a-46a4-92b8-3dbd5dd888a3,4,1,18,Computer Science
692,24f4b5e6-a656-4d86-bb1b-fad782e574c0,14,3,28,Computer Science
693,32bf26ca-4205-4f56-9612-4c1d189f3e40,11,2,22,Marketing
694,32b9c76b-4b34-4693-89c8-433cdf3a3db9,3,1,15,English
695,8e9ce426-9d6b-47be-80f5-b41bae456d76,8,2,16,Marketing
696,3a8c8bfb-d161-4e78-b798-f71183c3f957,5,1,2,Marketing
697,2e2bcb88-bb97-4401-bc7f-99a5a1c813b7,4,1,9,Computer Science
698,33f412ea-252b-49bf-9995-9dad6da2b488,7,1,10,English
699,4e8a8edb-69ca-4da1-81c5-8a750259ef35,5,1,13,Computer Science
700,03c78ecf-251f-4bc1-91b2-bfdd86609364,9,2,26,Computer Science
